t,T
20188800,19.6473481
20192400,18.9488595
20196000,17.4344275
20199600,15.346912
20203200,14.0355546
20206800,13.0472699
20210400,12.1860095
20214000,11.5134456
20217600,10.9651616
20221200,10.5499345
20224800,10.1456036
20228400,9.8564468
20232000,9.6256941
20235600,9.6815415
20239200,11.6370873
20242800,14.1540209
20246400,16.4258512
20250000,18.1090276
20253600,19.6261036
20257200,20.6830499
20260800,21.5898844
20264400,22.300922
20268000,22.8740194
20271600,23.0903537
20275200,23.0034775
20278800,22.2276309
20282400,20.0545428
20286000,17.9144023
20289600,16.7534121
20293200,15.9596736
20296800,15.3999828
20300400,14.9524893
20304000,14.5643995
20307600,14.2842711
20311200,14.1336071
20314800,13.9923115
20318400,13.9250164
20322000,14.1237439
20325600,15.2941082
20329200,16.7844408
20332800,18.2126465
20336400,19.4215288
20340000,20.4780503
20343600,21.3642555
20347200,22.1450059
20350800,22.6358306
20354400,22.8902232
20358000,22.687916
20361600,22.191855
20365200,21.377566
20368800,19.8631475
20372400,18.3078531
20376000,17.1005497
20379600,16.2631501
20383200,15.5860714
20386800,15.0930072
20390400,14.5956532
20394000,14.2430997
20397600,13.8150773
20401200,13.6134653
20404800,13.4573204
20408400,13.5296129
20412000,14.6319823
20415600,16.4072965
20419200,18.3065249
20422800,19.8925457
20426400,21.2124318
20430000,22.1390596
20433600,22.9408425
20437200,23.4681604
20440800,23.7757822
20444400,23.769714
20448000,23.2665474
20451600,22.2630427
20455200,20.3636246
20458800,18.6635852
20462400,17.6372816
20466000,16.9108609
20469600,16.3364476
20473200,15.8251863
20476800,15.374106
20480400,14.9779695
20484000,14.8039286
20487600,14.6468884
20491200,14.578814
20494800,14.6274944
20498400,15.7866217
20502000,17.5052781
20505600,19.2568232
20509200,20.750436
20512800,22.1098436
20516400,23.1824683
20520000,24.1156189
20523600,24.6594985
20527200,24.960588
20530800,24.9458923
20534400,24.5464418
20538000,23.6192783
20541600,22.0273478
20545200,20.4856478
20548800,19.4759891
20552400,18.81689
20556000,18.1598383
20559600,17.6212856
20563200,17.1203237
20566800,16.7470624
20570400,16.4273412
20574000,16.1005896
20577600,15.8024669
20581200,15.5992839
20584800,16.359301
20588400,17.6133395
20592000,18.9475693
20595600,20.1030337
20599200,21.0809646
20602800,21.7699888
20606400,22.1663695
20610000,22.4250554
20613600,22.5540197
20617200,22.3745345
20620800,22.0609668
20624400,21.1813828
20628000,19.5547235
20631600,17.7298623
20635200,16.5745036
20638800,15.8357012
20642400,15.1985732
20646000,14.7265848
20649600,14.188186
20653200,13.6489252
20656800,13.1894241
20660400,12.8542757
20664000,12.5057285
20667600,12.4171768
20671200,14.0448908
20674800,16.2926863
20678400,18.3678779
20682000,19.9272456
20685600,21.1673066
20689200,22.1384372
20692800,22.7753564
20696400,23.2977373
20700000,23.676866
20703600,23.7363265
20707200,23.4705183
20710800,22.7554839
20714400,20.6000325
20718000,18.384198
20721600,17.1435418
20725200,16.2463317
20728800,15.5276294
20732400,14.9173772
20736000,14.5105958
20739600,14.2005554
20743200,13.773464
20746800,13.5278313
20750400,13.2508459
20754000,13.2306289
20757600,14.9988775
20761200,17.4739162
20764800,19.7792303
20768400,21.8403817
20772000,23.562647
20775600,24.8105284
20779200,25.7284791
20782800,26.3779996
20786400,26.8225762
20790000,26.9217727
20793600,26.7139595
20797200,25.7889134
20800800,23.1448915
20804400,20.9436781
20808000,19.7977924
20811600,19.043198
20815200,18.2750818
20818800,17.8522067
20822400,17.3596793
20826000,16.9376444
20829600,16.5137644
20833200,16.242272
20836800,16.0298602
20840400,16.1029356
20844000,17.63664
20847600,19.6127208
20851200,21.5983462
20854800,23.3166956
20858400,24.7495242
20862000,25.8749256
20865600,26.6828845
20869200,27.1875234
20872800,27.2515588
20876400,27.172557
20880000,26.558875
20883600,25.4353172
20887200,24.0066398
20890800,22.7375411
20894400,21.9108981
20898000,21.118345
20901600,20.5481716
20905200,20.0317456
20908800,19.5296842
20912400,19.0672239
20916000,18.7225983
20919600,18.3854483
20923200,18.0764775
20926800,17.8038784
20930400,17.9663878
20934000,18.4030978
20937600,18.7217602
20941200,18.8181063
20944800,18.7755846
20948400,18.6241835
20952000,18.4559352
20955600,18.1544664
20959200,17.5963382
20962800,17.1733489
20966400,16.7329841
20970000,16.2779274
20973600,15.5135653
20977200,14.5882326
20980800,13.9718091
20984400,13.495314
20988000,13.0536002
20991600,12.6415715
20995200,12.2538879
20998800,11.9676757
21002400,11.6534614
21006000,11.3357461
21009600,11.0735451
21013200,10.8344753
21016800,11.4754106
21020400,12.6528512
21024000,13.9037609
21027600,14.8993836
21031200,15.5628517
21034800,15.9901747
21038400,16.2280454
21042000,16.3969784
21045600,16.3950547
21049200,16.3814065
21052800,16.0432438
21056400,15.4519449
21060000,14.3559582
21063600,13.2284705
21067200,12.5728827
21070800,12.0124988
21074400,11.580983
21078000,11.2295811
21081600,10.9253235
21085200,10.637927
21088800,10.3357989
21092400,10.0175768
21096000,9.7703432
21099600,9.6846193
21103200,10.4511779
21106800,11.9463363
21110400,13.4467179
21114000,14.6072179
21117600,15.3383405
21121200,15.7893222
21124800,15.8822324
21128400,15.8911435
21132000,16.0195833
21135600,15.7572933
21139200,15.4105605
21142800,14.7431532
21146400,13.4498666
21150000,12.1333314
21153600,11.2840543
21157200,10.646261
21160800,10.0120649
21164400,9.5201074
21168000,9.0693308
21171600,8.6754339
21175200,8.4259212
21178800,8.2386203
21182400,8.0733732
21186000,7.9724426
21189600,8.9173228
21193200,10.8140298
21196800,12.6387465
21200400,14.129967
21204000,15.3493904
21207600,16.1732425
21211200,16.6907489
21214800,17.0781109
21218400,17.2167599
21222000,17.1850805
21225600,16.9143691
21229200,16.0094071
21232800,14.1416592
21236400,12.3899555
21240000,11.3280852
21243600,10.6751102
21247200,10.0588257
21250800,9.5103765
21254400,9.0315886
21258000,8.616912
21261600,8.2101288
21265200,7.929764
21268800,7.7136873
21272400,7.6191227
21276000,9.0663194
21279600,11.4254977
21283200,13.7199357
21286800,15.676071
21290400,17.2737173
21294000,18.2567017
21297600,18.8983073
21301200,19.3509726
21304800,19.4744984
21308400,19.3592743
21312000,18.9995657
21315600,17.9954247
21319200,15.724557
21322800,14.1864809
21326400,13.2525176
21330000,12.6044858
21333600,12.0228234
21337200,11.6534311
21340800,11.318771
21344400,11.0513576
21348000,10.8370057
21351600,10.6817691
21355200,10.5813489
21358800,10.6179903
21362400,11.8455315
21366000,13.9088919
21369600,15.8687495
21373200,17.6300761
21376800,19.0527164
21380400,20.0820953
21384000,20.7779284
21387600,21.2144633
21391200,21.515552
21394800,21.4550759
21398400,21.0970487
21402000,20.2035623
21405600,18.8331981
21409200,17.9897643
21412800,17.4482779
21416400,17.0603057
21420000,16.8103811
21423600,16.6087379
21427200,16.4511382
21430800,16.3067704
21434400,16.2351927
21438000,16.1439504
21441600,16.0782741
21445200,15.9714616
21448800,16.2055553
21452400,16.6640096
21456000,17.1859006
21459600,17.6463135
21463200,17.9889411
21466800,18.3074162
21470400,18.4108012
21474000,18.2739596
21477600,17.9929869
21481200,17.4071532
21484800,16.6793936
21488400,15.8909584
21492000,15.0143191
21495600,14.3989081
21499200,13.8794786
21502800,13.4635539
21506400,13.0715321
21510000,12.7684591
21513600,12.4698685
21517200,12.2531656
21520800,12.1051103
21524400,12.0328063
21528000,11.9052424
21531600,11.8779057
21535200,12.1605443
21538800,12.8418681
21542400,13.7326347
21546000,14.5723512
21549600,15.3459383
21553200,15.8178199
21556800,16.2214665
21560400,16.3814913
21564000,16.5228254
21567600,16.4715736
21571200,16.2245524
21574800,15.5872169
21578400,14.4326024
21582000,13.653417
21585600,13.1991545
21589200,12.8255209
21592800,12.6235669
21596400,12.3298116
21600000,12.1760499
21603600,12.0383238
21607200,11.934208
21610800,11.8785541
21614400,11.8723017
21618000,11.9152331
21621600,12.2970245
21625200,13.0844248
21628800,13.9464161
21632400,14.7534247
21636000,15.4220287
21639600,15.8555445
21643200,16.1699514
21646800,16.3303009
21650400,16.3765527
21654000,16.2048745
21657600,15.9743033
21661200,15.542691
21664800,14.9800632
21668400,14.5375637
21672000,14.2578639
21675600,14.0444536
21679200,13.8973981
21682800,13.7078468
21686400,13.4776808
21690000,13.2844787
21693600,13.1196349
21697200,13.022743
21700800,12.9115119
21704400,12.8110184
21708000,13.0135013
21711600,13.5025048
21715200,14.041323
21718800,14.5260138
21722400,14.9673771
21726000,15.314479
21729600,15.6299202
21733200,15.8894985
21736800,15.8571083
21740400,15.7548333
21744000,15.3286099
21747600,14.6470049
21751200,13.7823931
21754800,13.1389491
21758400,12.7474236
21762000,12.3730817
21765600,12.001829
21769200,11.7121406
21772800,11.3982084
21776400,11.0148859
21780000,10.8042299
21783600,10.5803628
21787200,10.4597376
21790800,10.3907983
21794400,10.7939108
21798000,11.6291447
21801600,12.7448563
21805200,13.7990885
21808800,14.8525527
21812400,15.6436667
21816000,16.3118015
21819600,16.6987467
21823200,16.9326151
21826800,16.955733
21830400,16.6733566
21834000,15.856506
21837600,14.2974269
21841200,13.3115122
21844800,12.8232682
21848400,12.4434764
21852000,12.1197588
21855600,11.8609764
21859200,11.6997492
21862800,11.5870901
21866400,11.4923048
21870000,11.5198653
21873600,11.4793054
21877200,11.4333089
21880800,11.8362867
21884400,12.6828001
21888000,13.6706976
21891600,14.5863341
21895200,15.3299913
21898800,15.848865
21902400,16.1823955
21906000,16.2671833
21909600,16.3827803
21913200,16.3790132
21916800,15.9813941
21920400,15.2328845
21924000,14.2031497
21927600,13.5220121
21931200,13.0229574
21934800,12.674213
21938400,12.3979699
21942000,12.1980385
21945600,11.9853114
21949200,11.7609858
21952800,11.6229599
21956400,11.4844846
21960000,11.4088209
21963600,11.3187793
21967200,11.7169321
21970800,12.3465888
21974400,13.1349324
21978000,13.886864
21981600,14.6470125
21985200,15.067027
21988800,15.2344174
21992400,15.2492271
21996000,15.3300588
21999600,15.1167129
22003200,14.6933976
22006800,13.8176884
22010400,12.5988764
22014000,11.9322498
22017600,11.4994225
22021200,11.2306795
22024800,11.0242413
22028400,10.8775392
22032000,10.77814
22035600,10.6692784
22039200,10.6047806
22042800,10.5509991
22046400,10.5480678
22050000,10.6743634
22053600,11.2608104
22057200,11.952705
22060800,12.603467
22064400,13.3895066
22068000,14.2927227
22071600,15.1483613
22075200,15.9671364
22078800,16.2847513
22082400,16.3597643
22086000,16.1252325
22089600,15.8485064
22093200,15.3575948
22096800,14.6846695
22100400,14.2588511
22104000,13.9004538
22107600,13.6998529
22111200,13.4372693
22114800,13.2241916
22118400,13.0449082
22122000,12.8020299
22125600,12.4917782
22129200,12.1807709
22132800,11.835635
22136400,11.5901538
22140000,11.5990531
22143600,11.9500607
22147200,12.1340506
22150800,12.2406532
22154400,12.3374144
22158000,12.3351568
22161600,12.1865232
22165200,12.0968575
22168800,12.0906317
22172400,11.9860293
22176000,11.5470205
22179600,11.1086298
22183200,10.5919236
22186800,10.4053242
22190400,10.3506249
22194000,10.3438384
22197600,10.3015121
22201200,10.2827667
22204800,10.2227545
22208400,10.1315902
22212000,9.988695
22215600,9.8445843
22219200,9.7097663
22222800,9.5046663
22226400,9.7921912
22230000,10.7983433
22233600,11.8309303
22237200,12.7550335
22240800,13.4942617
22244400,14.1538546
22248000,14.4445896
22251600,14.6301973
22255200,14.6743952
22258800,14.5068563
22262400,14.0699145
22266000,13.0340885
22269600,11.4870366
22273200,10.5031665
22276800,9.8331255
22280400,9.2894402
22284000,8.8602495
22287600,8.3816182
22291200,7.991904
22294800,7.5899155
22298400,7.3257343
22302000,7.091039
22305600,6.9920819
22309200,6.9168997
22312800,7.4118817
22316400,8.616358
22320000,9.9862841
22323600,11.2229777
22327200,12.2701529
22330800,13.0952833
22334400,13.6784129
22338000,13.9859576
22341600,13.991031
22345200,13.9117508
22348800,13.4808316
22352400,12.4707627
22356000,10.972915
22359600,10.0015451
22363200,9.2564149
22366800,8.7176163
22370400,8.1429045
22374000,7.7991125
22377600,7.3775495
22381200,7.0299042
22384800,6.7331342
22388400,6.5710549
22392000,6.4428469
22395600,6.2938902
22399200,6.8294795
22402800,8.4115876
22406400,10.1812768
22410000,11.8592106
22413600,13.3155387
22417200,14.2376219
22420800,14.6748184
22424400,14.8413659
22428000,14.7596612
22431600,14.4041398
22435200,13.7183923
22438800,12.3489832
22442400,10.6219016
22446000,9.7753008
22449600,9.0828801
22453200,8.6047425
22456800,8.0341591
22460400,7.6435758
22464000,7.4409096
22467600,7.2021651
22471200,7.0416921
22474800,6.9802601
22478400,6.9300456
22482000,6.9096218
22485600,7.3708945
22489200,8.5421171
22492800,9.9602761
22496400,11.2798851
22500000,12.3952939
22503600,13.208371
22507200,13.7408051
22510800,14.0410931
22514400,14.0689585
22518000,13.7662493
22521600,13.2690186
22525200,12.1391638
22528800,10.5239447
22532400,9.7803403
22536000,9.2733174
22539600,8.8921342
22543200,8.4792676
22546800,8.1594705
22550400,7.8973465
22554000,7.7801596
22557600,7.7186495
22561200,7.6691075
22564800,7.6142448
22568400,7.5517493
22572000,7.9291697
22575600,9.0395829
22579200,10.2921805
22582800,11.3770805
22586400,12.4536058
22590000,13.1779002
22593600,13.6594917
22597200,13.9011103
22600800,14.0346998
22604400,13.9288631
22608000,13.4544726
22611600,12.4859543
22615200,11.2870964
22618800,10.5910089
22622400,10.1254109
22626000,9.7831281
22629600,9.5353929
22633200,9.3087357
22636800,9.120164
22640400,8.9796163
22644000,8.9019365
22647600,8.8897875
22651200,8.8527809
22654800,8.9371704
22658400,9.1975808
22662000,9.9799864
22665600,10.9593321
22669200,11.8844044
22672800,12.7686423
22676400,13.3088871
22680000,13.7218095
22683600,13.9852215
22687200,14.0582439
22690800,13.90724
22694400,13.5373478
22698000,12.6854307
22701600,11.5926956
22705200,10.9054148
22708800,10.4864311
22712400,10.156221
22716000,9.7972507
22719600,9.4093439
22723200,9.1227421
22726800,8.8250354
22730400,8.5511837
22734000,8.3780856
22737600,8.23802
22741200,8.1848962
22744800,8.561572
22748400,9.8570558
22752000,11.3659408
22755600,12.7302666
22759200,14.1282244
22762800,15.2568073
22766400,15.9295377
22770000,16.3556409
22773600,16.5188561
22777200,16.4493578
22780800,15.929068
22784400,14.51788
22788000,12.8259268
22791600,11.7538956
22795200,11.1092125
22798800,10.5269545
22802400,9.9208655
22806000,9.5095884
22809600,9.0889461
22813200,8.7477306
22816800,8.4151722
22820400,8.1480697
22824000,7.9193925
22827600,7.7254569
22831200,8.051705
22834800,9.6678932
22838400,11.4551563
22842000,13.0844683
22845600,14.5514968
22849200,15.8109125
22852800,16.6706331
22856400,17.1821149
22860000,17.4154255
22863600,17.2522148
22867200,16.6384596
22870800,15.0383728
22874400,13.4131923
22878000,12.4392276
22881600,11.7036582
22885200,11.0389261
22888800,10.5274055
22892400,10.0478561
22896000,9.6597857
22899600,9.2244201
22903200,8.9131686
22906800,8.7453109
22910400,8.6054053
22914000,8.4243592
22917600,8.773814
22921200,10.1936645
22924800,12.0693177
22928400,13.7898472
22932000,15.2518241
22935600,16.2053381
22939200,16.8403259
22942800,17.0988285
22946400,17.182774
22950000,16.9184938
22953600,16.3361925
22957200,15.0998473
22960800,13.5605912
22964400,12.6814552
22968000,12.0856202
22971600,11.6568539
22975200,11.3554736
22978800,11.056619
22982400,10.8930615
22986000,10.786837
22989600,10.6537229
22993200,10.5112746
22996800,10.4318895
23000400,10.3824328
23004000,10.5806088
23007600,11.3362046
23011200,12.4528035
23014800,13.6182314
23018400,14.7237658
23022000,15.496588
23025600,16.0151305
23029200,16.3058593
23032800,16.4118583
23036400,16.2128223
23040000,15.7467976
23043600,14.8941665
23047200,13.8130303
23050800,13.1546002
23054400,12.6798304
23058000,12.270616
23061600,11.9217998
23065200,11.6546088
23068800,11.4362258
23072400,11.1223277
23076000,10.8995966
23079600,10.7186005
23083200,10.7084503
23086800,10.713391
23090400,10.8790196
23094000,11.5663095
23097600,12.5708739
23101200,13.5664815
23104800,14.5704488
23108400,15.3491008
23112000,15.8337461
23115600,16.1606816
23119200,16.2704126
23122800,16.0245996
23126400,15.564568
23130000,14.4817161
23133600,13.3921068
23137200,12.7470773
23140800,12.3189348
23144400,11.9859026
23148000,11.6362255
23151600,11.307741
23155200,11.03708
23158800,10.944813
23162400,10.8441814
23166000,10.6486233
23169600,10.6629421
23173200,10.630633
23176800,10.8061425
23180400,11.6573812
23184000,12.7059881
23187600,13.7703087
23191200,14.8652243
23194800,15.7877175
23198400,16.4530098
23202000,16.8799664
23205600,17.0141946
23209200,16.7448626
23212800,16.1313638
23216400,14.9455948
23220000,13.7870609
23223600,13.1529742
23227200,12.6564452
23230800,12.2208196
23234400,11.7892387
23238000,11.4982019
23241600,11.2956537
23245200,11.0989291
23248800,10.8257114
23252400,10.6872333
23256000,10.6545781
23259600,10.6668393
23263200,10.8436396
23266800,11.7715898
23270400,12.992003
23274000,14.179567
23277600,15.4119167
23281200,16.5436348
23284800,17.46999
23288400,18.0141353
23292000,18.2842607
23295600,18.1170147
23299200,17.5206752
23302800,16.0561279
23306400,14.8216849
23310000,14.1343982
23313600,13.5684776
23317200,13.0991971
23320800,12.6628924
23324400,12.3533021
23328000,12.0053433
23331600,11.7649736
23335200,11.536064
23338800,11.350273
23342400,11.267076
23346000,11.1495165
23349600,11.3578816
23353200,12.2224403
23356800,13.3171482
23360400,14.4607471
23364000,15.6988181
23367600,16.7669602
23371200,17.6333312
23374800,18.1490727
23378400,18.3605352
23382000,18.2863493
23385600,17.7895244
23389200,16.6101943
23392800,15.6537919
23396400,15.1764053
23400000,14.7929567
23403600,14.5049214
23407200,14.1782029
23410800,13.8932221
23414400,13.6709545
23418000,13.437255
23421600,13.2873905
23425200,13.137587
23428800,12.9735163
23432400,12.8273044
23436000,12.8742982
23439600,13.6869443
23443200,14.9481017
23446800,16.2681799
23450400,17.5550534
23454000,18.6620281
23457600,19.5204163
23461200,19.9952347
23464800,20.1120571
23468400,19.8593842
23472000,19.0567021
23475600,17.6960945
23479200,16.5217066
23482800,15.9103048
23486400,15.3757154
23490000,14.9151666
23493600,14.4901076
23497200,14.0998399
23500800,13.6366475
23504400,13.2363166
23508000,12.9537464
23511600,12.6840142
23515200,12.4193427
23518800,12.2562483
23522400,12.343676
23526000,13.1713341
23529600,14.3650242
23533200,15.6347319
23536800,16.8861838
23540400,17.5978453
23544000,18.0285377
23547600,18.1144963
23551200,17.8111966
23554800,17.1829299
23558400,16.1862436
23562000,14.9640592
23565600,14.1765569
23569200,13.5171954
23572800,13.0249512
23576400,12.4835701
23580000,11.9709926
23583600,11.6339287
23587200,11.2171524
23590800,10.850282
23594400,10.5179049
23598000,10.2559644
23601600,9.9830382
23605200,9.7093382
23608800,9.6490842
23612400,10.1273865
23616000,10.9899345
23619600,11.9265118
23623200,12.8884998
23626800,13.7871347
23630400,14.5358163
23634000,14.9717446
23637600,15.1960633
23641200,15.021429
23644800,14.4864957
23648400,13.1721658
23652000,12.1811088
23655600,11.6062162
23659200,11.216069
23662800,10.944224
23666400,10.6346523
23670000,10.4878782
23673600,10.4100804
23677200,10.3600271
23680800,10.2940739
23684400,10.283191
23688000,10.2398986
23691600,10.3436657
23695200,10.6156
23698800,11.3632562
23702400,12.219764
23706000,13.0953891
23709600,13.8956342
23713200,14.519684
23716800,14.969889
23720400,15.2812786
23724000,15.3646199
23727600,15.2125235
23731200,14.9217263
23734800,14.5746925
23738400,14.3041014
23742000,14.1141692
23745600,13.9576305
23749200,13.7611803
23752800,13.4666512
23756400,13.1626931
23760000,12.8277395
23763600,12.4560413
23767200,12.1176695
23770800,11.8432359
23774400,11.617268
23778000,11.3372087
23781600,11.1116916
23785200,11.234016
23788800,11.6375364
23792400,12.2469573
23796000,12.8831802
23799600,13.3975571
23803200,13.8102923
23806800,14.0808843
23810400,14.0644977
23814000,13.7452228
23817600,13.1454378
23821200,12.0703087
23824800,11.2377746
23828400,10.7077316
23832000,10.2533753
23835600,9.9490799
23839200,9.6565523
23842800,9.4590733
23846400,9.2936908
23850000,9.1731981
23853600,9.0637371
23857200,8.8950736
23860800,8.7519173
23864400,8.680017
23868000,8.7572163
23871600,9.4888752
23875200,10.3944372
23878800,11.2806038
23882400,12.1282505
23886000,12.6771376
23889600,13.031139
23893200,13.1823767
23896800,13.1705254
23900400,12.9612856
23904000,12.5243085
23907600,12.0033678
23911200,11.5881931
23914800,11.4243345
23918400,11.348012
23922000,11.2900046
23925600,11.1793096
23929200,11.0804897
23932800,10.9997613
23936400,10.9066437
23940000,10.8022176
23943600,10.6440701
23947200,10.4564153
23950800,10.3523714
23954400,10.4103057
23958000,10.8373845
23961600,11.5165593
23965200,12.2434354
23968800,13.1439736
23972400,13.5770456
23976000,13.7961224
23979600,13.8044125
23983200,13.499837
23986800,12.8307998
23990400,12.0082916
23994000,11.1808811
23997600,10.5637069
24001200,10.0778542
24004800,9.742695
24008400,9.3896982
24012000,9.0344528
24015600,8.8045702
24019200,8.6519457
24022800,8.5201264
24026400,8.3875908
24030000,8.279661
24033600,8.2273864
24037200,8.1451611
24040800,8.153934
24044400,8.595041
24048000,9.1957661
24051600,9.7773267
24055200,10.3169299
24058800,10.691392
24062400,11.0554387
24066000,11.2260987
24069600,11.1961599
24073200,11.1088379
24076800,10.800538
24080400,10.0875145
24084000,9.7185823
24087600,9.4627018
24091200,9.3222601
24094800,9.2242708
24098400,9.0333049
24102000,9.0009827
24105600,8.9388233
24109200,8.8928283
24112800,8.8678737
24116400,8.8561234
24120000,8.7610691
24123600,8.6655363
24127200,8.6568647
24130800,8.879418
24134400,9.3550663
24138000,9.856628
24141600,10.2766324
24145200,10.538867
24148800,10.6640997
24152400,10.6810089
24156000,10.6582953
24159600,10.50592
24163200,10.2921168
24166800,10.085092
24170400,10.0458101
24174000,10.0473096
24177600,9.9589649
24181200,9.9134957
24184800,9.8578122
24188400,9.811663
24192000,9.7577361
24195600,9.7569034
24199200,9.7179145
24202800,9.6580106
24206400,9.5968589
24210000,9.5572383
24213600,9.4777646
24217200,9.7307733
24220800,10.3181686
24224400,10.9757885
24228000,11.5237624
24231600,11.9309565
24235200,12.1532533
24238800,12.4519821
24242400,12.3018506
24246000,12.0639155
24249600,11.3744924
24253200,10.2129064
24256800,9.2934821
24260400,8.6873329
24264000,8.2559559
24267600,7.9560255
24271200,7.6382273
24274800,7.4022941
24278400,7.1898374
24282000,6.9320341
24285600,6.7752939
24289200,6.7083584
24292800,6.7042985
24296400,6.7294292
24300000,6.8436714
24303600,7.6569611
24307200,8.8229622
24310800,9.9275242
24314400,10.9632835
24318000,11.6073887
24321600,11.9798782
24325200,12.163351
24328800,12.1407933
24332400,11.8418819
24336000,11.2984015
24339600,10.5801484
24343200,10.11173
24346800,9.947037
24350400,9.7656453
24354000,9.6393706
24357600,9.5967052
24361200,9.6018555
24364800,9.6112618
24368400,9.6188798
24372000,9.6022084
24375600,9.6422324
24379200,9.7037916
24382800,9.7978304
24386400,9.9473192
24390000,10.3017277
24393600,10.8198762
24397200,11.4492177
24400800,12.1065916
24404400,12.6471875
24408000,13.0294216
24411600,13.2524754
24415200,13.2494242
24418800,13.1202369
24422400,12.9788154
24426000,12.7091381
24429600,12.6006507
24433200,12.5322737
24436800,12.5347782
24440400,12.5387782
24444000,12.5472797
24447600,12.5075715
24451200,12.4321613
24454800,12.3540947
24458400,12.2496168
24462000,12.2002188
24465600,12.1094027
24469200,12.0764419
24472800,12.044993
24476400,12.3878771
24480000,12.9891325
24483600,13.6884092
24487200,14.3077556
24490800,14.7197284
24494400,14.9890783
24498000,15.1935903
24501600,15.2424359
24505200,15.1025721
24508800,14.7426743
24512400,13.898079
24516000,13.3531813
24519600,12.9709242
24523200,12.7442143
24526800,12.5784361
24530400,12.4130092
24534000,12.2904454
24537600,12.2128222
24541200,12.0885114
24544800,11.9922309
24548400,11.9233218
24552000,11.9168612
24555600,11.8952941
24559200,11.9913318
24562800,12.4887738
24566400,13.2999619
24570000,14.0777923
24573600,14.6459067
24577200,15.1247119
24580800,15.4010493
24584400,15.4906748
24588000,15.4095598
24591600,15.0672219
24595200,14.2484237
24598800,13.0580798
24602400,12.2017038
24606000,11.7716285
24609600,11.4367613
24613200,11.0980714
24616800,10.8418542
24620400,10.558022
24624000,10.4062314
24627600,10.1540196
24631200,9.9856621
24634800,9.8334254
24638400,9.6831044
24642000,9.6408847
24645600,9.6551796
24649200,10.4764619
24652800,11.9159005
24656400,13.2807664
24660000,14.5340053
24663600,15.476972
24667200,16.146767
24670800,16.6001534
24674400,16.7534508
24678000,16.5706952
24681600,15.8170749
24685200,14.317998
24688800,13.5202696
24692400,13.0100202
24696000,12.7757264
24699600,12.5689047
24703200,12.4859415
24706800,12.3580257
24710400,12.3500756
24714000,12.2497182
24717600,12.1719486
24721200,12.0473179
24724800,11.9413478
24728400,11.7873785
24732000,11.7381684
24735600,12.4618948
24739200,13.9286347
24742800,15.3427657
24746400,16.7554833
24750000,17.7627922
24753600,18.5127683
24757200,19.0784991
24760800,19.3076458
24764400,19.1104974
24768000,18.124061
24771600,16.1511187
24775200,14.8516279
24778800,14.0630831
24782400,13.4304311
24786000,12.887834
24789600,12.3231094
24793200,11.912488
24796800,11.5455299
24800400,11.0555918
24804000,10.699146
24807600,10.4965822
24811200,10.2341876
24814800,10.1321144
24818400,9.9585795
24822000,10.9264257
24825600,12.8797067
24829200,14.8852113
24832800,16.7684607
24836400,18.4066471
24840000,19.7486435
24843600,20.5628677
24847200,20.9367615
24850800,20.5830567
24854400,18.9367379
24858000,16.4559204
24861600,15.314537
24865200,14.5635972
24868800,14.0196673
24872400,13.4292112
24876000,13.0464468
24879600,12.567899
24883200,12.2286507
24886800,11.8446798
24890400,11.507529
24894000,11.3336303
24897600,11.0454372
24901200,10.9016226
24904800,10.8754601
24908400,11.9134405
24912000,13.9180846
24915600,15.8821727
24919200,17.7521967
24922800,19.417227
24926400,20.5922001
24930000,21.4182935
24933600,21.6712214
24937200,21.1321588
24940800,19.2660604
24944400,17.0799806
24948000,16.093255
24951600,15.4057286
24955200,14.7663892
24958800,14.3461343
24962400,13.8702383
24966000,13.4444726
24969600,13.10601
24973200,12.6996135
24976800,12.325715
24980400,11.9143725
24984000,11.6418272
24987600,11.2807457
24991200,11.0749278
24994800,11.7800186
24998400,13.5552473
25002000,15.2490849
25005600,16.881064
25009200,18.1671067
25012800,19.0065539
25016400,19.5267299
25020000,19.5285611
25023600,18.9445453
25027200,17.1357965
25030800,14.9214937
25034400,13.7173826
25038000,12.9194229
25041600,12.2367089
25045200,11.6857163
25048800,11.1215284
25052400,10.5750281
25056000,10.214191
25059600,9.8051917
25063200,9.487694
25066800,9.1693521
25070400,8.8740377
25074000,8.7878678
25077600,8.5891426
25081200,9.3468503
25084800,11.0086113
25088400,12.6901401
25092000,14.3879864
25095600,15.8616905
25099200,16.9819789
25102800,17.6875651
25106400,17.8757281
25110000,17.441024
25113600,15.9533883
25117200,13.753924
25120800,12.4837503
25124400,11.7676569
25128000,11.2091019
25131600,10.6260604
25135200,10.2617658
25138800,9.8491777
25142400,9.5396803
25146000,9.2703963
25149600,9.032338
25153200,8.824886
25156800,8.6149182
25160400,8.4551817
25164000,8.3687099
25167600,9.093131
25171200,10.7550375
25174800,12.4381244
25178400,14.2111753
25182000,15.8029191
25185600,17.0187695
25189200,17.767531
25192800,18.0217709
25196400,17.4957607
25200000,16.0113623
25203600,14.3669734
25207200,13.5271153
25210800,12.9864473
25214400,12.5624892
25218000,12.2658998
25221600,11.9126552
25225200,11.7178651
25228800,11.4939923
25232400,11.4031594
25236000,11.2240874
25239600,11.1973629
25243200,11.0491648
25246800,11.0416925
25250400,11.0024329
25254000,11.4641052
25257600,12.510609
25261200,13.4982775
25264800,14.4551439
25268400,15.25281
25272000,15.7036655
25275600,15.824731
